  Abfluﬂmengen durch die Kontrollquerschnitte 
  ------------------------------------------- 
             Punktnummern:  jeweils der erste Punkt im Nodestring 
            49734    101881    105254    117082    159137    298977    303661    710720   1081161   1079502         1   1078527     59923     81847    804548
 
  Zeit [h]    Abfluﬂ [m^3/s]  
 -----------------------------------------------------------------------------------------
 
   45.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.705
   45.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.928     6.510     6.974   319.706
   45.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.928     6.510     6.974   319.706
   45.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.706
   46.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.705
   46.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.705
   46.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.928     6.510     6.974   319.706
   46.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.928     6.510     6.974   319.706
   47.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.928     6.510     6.974   319.707
   47.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.928     6.510     6.974   319.706
   47.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.929     6.510     6.974   319.707
   47.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.928     6.510     6.974   319.707
   48.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.928     6.510     6.974   319.708
   48.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.632   357.930   115.928     6.510     6.974   319.708
